Neighborhood,Year,Section,Description,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Count
"Beechview                     ",2020,2706,"Terroristic Threats.",2,4,0,2,5,3,3,5,5,2,6,0,37
"Beechview                     ",2023,3922,"Theft by Deception.",3,0,2,0,0,0,0,0,0,0,0,0,5
"Beechview                     ",2022,3922,"Theft by Deception.",0,0,1,0,1,0,1,3,1,2,0,0,9
"Beechview                     ",2021,3922,"Theft by Deception.",1,3,0,2,0,1,0,0,0,0,0,0,7
"Beechview                     ",2020,3922,"Theft by Deception.",0,1,2,2,1,1,0,3,0,2,0,1,13
"Beechview                     ",2021,3923,"Theft by Extortion.",0,0,0,0,0,0,0,0,1,0,0,0,1
"Beechview                     ",2020,3923,"Theft by Extortion.",0,0,0,0,0,0,1,1,0,0,0,0,2
"Beechview                     ",2023,3921(a),"Theft by Unlawful Taking or Disposition - Movable item",1,0,1,1,0,0,0,0,0,0,0,0,3
"Beechview                     ",2022,3921(a),"Theft by Unlawful Taking or Disposition - Movable item",0,5,0,3,1,1,2,3,3,3,0,5,26
"Beechview                     ",2021,3921(a),"Theft by Unlawful Taking or Disposition - Movable item",1,2,0,3,3,2,2,0,0,1,0,1,15
"Beechview                     ",2020,3921(a),"Theft by Unlawful Taking or Disposition - Movable item",3,1,1,3,1,2,3,2,3,2,2,1,24
"Beechview                     ",2023,3921,"Theft by Unlawful Taking or Disposition.",4,3,1,5,0,0,0,0,0,0,0,0,13
"Beechview                     ",2022,3921,"Theft by Unlawful Taking or Disposition.",0,4,0,6,1,0,3,0,1,0,1,5,21
"Beechview                     ",2021,3921,"Theft by Unlawful Taking or Disposition.",3,1,3,4,4,3,2,1,2,2,0,1,26
"Beechview                     ",2020,3921,"Theft by Unlawful Taking or Disposition.",3,7,3,4,2,1,7,5,6,3,3,3,47
"Beechview                     ",2023,3934,"Theft from Vehicle",1,2,2,1,0,0,0,0,0,0,0,0,6
"Beechview                     ",2022,3934,"Theft from Vehicle",7,5,8,3,2,1,1,1,3,1,2,3,37
"Beechview                     ",2021,3934,"Theft from Vehicle",1,5,0,2,0,1,1,1,0,3,2,1,17
"Beechview                     ",2020,3934,"Theft from Vehicle",5,0,2,0,0,1,1,1,5,3,0,2,20
"Beechview                     ",2023,3932,"Theft of Leased Property.",0,1,0,0,0,0,0,0,0,0,0,0,1
"Beechview                     ",2023,3924,"Theft of Property Lost, Mislaid or Delivered by Mistake.",1,0,0,0,0,0,0,0,0,0,0,0,1
"Beechview                     ",2022,3924,"Theft of Property Lost, Mislaid or Delivered by Mistake.",1,0,0,0,0,1,0,1,0,0,0,1,4
"Beechview                     ",2021,3924,"Theft of Property Lost, Mislaid or Delivered by Mistake.",2,0,0,0,1,1,1,0,0,0,0,0,5
"Beechview                     ",2020,3924,"Theft of Property Lost, Mislaid or Delivered by Mistake.",0,0,0,1,0,0,1,0,1,1,0,1,5
"Beechview                     ",2022,3926(a)(1),"Theft of Services; Cable, Gas, Taxi, Bill, Tab, etc.",0,0,0,0,0,0,0,0,0,0,1,0,1
"Beechview                     ",2022,3112,"Traffic-Control Signals.",0,0,0,0,0,0,0,0,0,0,0,2,2
"Beechview                     ",2020,3112,"Traffic-Control Signals.",0,0,0,0,0,0,0,2,0,0,0,0,2
"Beechview                     ",2021,3717,"Trespass by Motor Vehicle",1,0,0,0,0,0,0,0,0,0,0,0,1
"Beechview                     ",2022,3334,"Turning Movements and Required Signals.",0,2,0,0,0,0,0,0,0,0,0,0,2
"Beechview                     ",2021,3334,"Turning Movements and Required Signals.",0,2,1,0,0,0,0,0,0,0,0,0,3
"Beechview                     ",2020,3334,"Turning Movements and Required Signals.",0,0,0,0,1,0,0,0,0,0,0,0,1
"Beechview                     ",2022,3928,"Unauthorized Use of Automobile and Other Vehicles.",0,1,1,0,1,0,0,0,0,0,0,0,3
"Beechview                     ",2021,3928,"Unauthorized Use of Automobile and Other Vehicles.",1,0,0,0,1,0,0,0,0,0,0,0,2
"Beechview                     ",2020,3928,"Unauthorized Use of Automobile and Other Vehicles.",0,2,3,0,0,0,1,1,2,1,0,0,10
"Beechview                     ",2020,6318,"Unlawful Contact/Communication w/ Minor",0,0,0,0,0,0,0,0,0,0,0,1,1
"Beechview                     ",2020,3131(c)(2),"Unlawful dissemination of intimate image -- Person depicted is NOT a minor (M2)",0,0,0,0,0,0,0,0,1,1,0,0,2
"Beechview                     ",2022,2902,"Unlawful Restraint.",0,1,0,0,0,0,0,0,0,0,0,0,1
"Beechview                     ",2021,2902,"Unlawful Restraint.",0,0,1,0,0,0,0,0,0,0,0,0,1
"Beechview                     ",2020,2902,"Unlawful Restraint.",1,0,0,0,0,0,0,0,0,0,0,1,2
"Beechview                     ",2021,633.05,Vaccination,0,0,0,0,0,0,2,0,0,0,0,0,2
"Beechview                     ",2020,633.05,Vaccination,0,0,0,0,0,0,1,0,0,0,0,0,1
"Beechview                     ",2022,3324,"Vehicle Entering or Crossing Roadway.",0,0,0,0,0,0,0,0,1,0,0,0,1
"Beechview                     ",2020,1571,"Violations Concerning Licenses.",0,0,0,0,0,0,0,0,0,0,2,0,2
"Beechview                     ",2022,"4304(a)(1) Enhanced","Welfare of Children - Course of Conduct",0,0,0,0,0,0,0,0,0,1,0,0,1
"Beechview                     ",2021,4524,"Windshield Obstructions and Wipers.",0,2,0,0,0,0,0,0,0,0,0,0,2
"Beechview                     ",2020,4524,"Windshield Obstructions and Wipers.",0,0,0,0,1,1,0,2,0,0,0,0,4
"Brookline                     ",2023,9498,"302 (Mental)",2,4,5,3,0,0,0,0,0,0,0,0,14
"Brookline                     ",2022,9498,"302 (Mental)",0,3,2,3,2,1,2,1,8,5,3,3,33
"Brookline                     ",2021,9498,"302 (Mental)",0,0,3,2,3,3,2,3,0,3,3,0,22
"Brookline                     ",2020,9498,"302 (Mental)",4,0,5,2,1,0,5,3,1,0,0,0,21
"Brookline                     ",2023,9999,"9999 - (Misc. Incident):",6,5,10,9,0,0,0,0,0,0,0,0,30
"Brookline                     ",2022,9999,"9999 - (Misc. Incident):",3,8,4,9,11,6,10,10,8,13,9,4,95
"Brookline                     ",2021,9999,"9999 - (Misc. Incident):",9,5,12,10,9,15,10,12,7,9,10,6,114
"Brookline                     ",2020,9999,"9999 - (Misc. Incident):",6,2,8,2,6,7,12,6,5,6,5,12,77
"Brookline                     ",2023,3712,"Abandonment and Stripping of Vehicles",1,0,0,0,0,0,0,0,0,0,0,0,1
"Brookline                     ",2023,4106,"Access Device Fraud",2,1,1,3,0,0,0,0,0,0,0,0,7
"Brookline                     ",2022,4106,"Access Device Fraud",1,3,2,18,1,3,2,2,3,1,2,1,39
"Brookline                     ",2021,4106,"Access Device Fraud",2,1,7,2,3,1,1,3,0,1,1,2,24
"Brookline                     ",2020,4106,"Access Device Fraud",3,1,1,0,2,1,1,6,3,0,0,1,19
"Brookline                     ",2021,3742.1,"Accident Involv. Death/Inj. While not Licensed",2,0,0,0,0,0,0,0,0,0,0,0,2
"Brookline                     ",2022,9018,"Accidental Fire",0,0,0,0,1,0,1,1,0,0,0,0,3
"Brookline                     ",2021,9018,"Accidental Fire",0,0,0,0,0,0,0,1,0,0,0,0,1
"Brookline                     ",2020,9018,"Accidental Fire",0,1,0,1,0,0,1,0,0,0,0,0,3
"Brookline                     ",2020,7728,"Accidents and Accident Reports.",1,0,0,0,0,0,0,0,0,0,0,0,1
"Brookline                     ",2023,3743,"Accidents Involving Damage to Attended Veh. or Property",4,6,4,0,0,0,0,0,0,0,0,0,14
"Brookline                     ",2022,3743,"Accidents Involving Damage to Attended Veh. or Property",2,4,4,4,4,4,2,2,3,6,2,2,39
"Brookline                     ",2021,3743,"Accidents Involving Damage to Attended Veh. or Property",3,1,1,2,1,3,1,3,0,1,1,0,17
"Brookline                     ",2020,3743,"Accidents Involving Damage to Attended Veh. or Property",5,5,2,3,2,2,1,4,4,2,2,6,38
"Brookline                     ",2023,3745,"Accidents Involving Damage to Unattended Veh.or Prop.",10,1,3,1,0,0,0,0,0,0,0,0,15
"Brookline                     ",2022,3745,"Accidents Involving Damage to Unattended Veh.or Prop.",4,3,4,7,3,4,4,7,3,6,7,7,59
"Brookline                     ",2021,3745,"Accidents Involving Damage to Unattended Veh.or Prop.",3,4,5,3,3,8,7,3,1,5,5,4,51
"Brookline                     ",2020,3745,"Accidents Involving Damage to Unattended Veh.or Prop.",2,2,5,1,4,5,3,4,5,2,3,2,38
"Brookline                     ",2023,3742,"Accidents Involving Death or Personal Injury",2,0,0,0,0,0,0,0,0,0,0,0,2
"Brookline                     ",2022,3742,"Accidents Involving Death or Personal Injury",1,0,0,0,0,0,0,0,1,0,0,1,3
"Brookline                     ",2020,3742,"Accidents Involving Death or Personal Injury",0,2,0,0,0,0,0,0,0,0,0,0,2
"Brookline                     ",2023,3503(b)(1)(i),"Actual Communication",0,2,0,0,0,0,0,0,0,0,0,0,2
"Brookline                     ",2023,3732.1,"Aggravated Assault by Vehicle",2,0,0,0,0,0,0,0,0,0,0,0,2
"Brookline                     ",2023,3735.1,"Aggravated Assault While DUI",2,0,0,0,0,0,0,0,0,0,0,0,2
"Brookline                     ",2023,2702,"Aggravated Assault.",2,4,0,4,0,0,0,0,0,0,0,0,10
"Brookline                     ",2022,2702,"Aggravated Assault.",0,0,0,2,4,0,0,0,0,2,4,0,12
"Brookline                     ",2021,2702,"Aggravated Assault.",2,0,0,2,2,0,1,2,1,3,0,0,13
"Brookline                     ",2020,2702,"Aggravated Assault.",4,2,0,0,0,0,0,0,3,2,0,2,13
"Brookline                     ",2020,2703.1,"Aggravated Harassment by Prisoner",0,0,2,0,0,0,0,0,0,0,0,0,2
"Brookline                     ",2023,9497,"Aided Case",2,3,6,4,0,0,0,0,0,0,0,0,15
"Brookline                     ",2022,9497,"Aided Case",5,1,2,1,4,2,3,2,1,3,0,2,26
"Brookline                     ",2021,9497,"Aided Case",2,1,1,6,2,4,4,4,3,2,3,2,34
"Brookline                     ",2020,9497,"Aided Case",1,0,2,2,3,0,4,1,4,0,1,4,22
"Brookline                     ",2020,3363,"Alteration of Maximum Limits.",0,0,2,0,0,0,0,0,0,0,0,0,2
"Brookline                     ",2021,6117,"Altering or Obliterating Marks of Identification.",1,0,0,0,0,0,0,0,0,0,0,0,1
"Brookline                     ",2021,"601.04 (d) (1)","Apartment to Apartment 0700-2200 >10 dB(c) 2200-0700 >5dB(c)",0,0,0,0,0,1,0,0,0,0,0,0,1
"Brookline                     ",2022,3301,Arson,2,0,0,0,0,0,0,0,0,0,0,0,2
"Brookline                     ",2020,3301,Arson,0,4,2,0,0,0,2,0,1,0,0,0,9
"Brookline                     ",2022,4105(a)(1),"Bad Checks",0,0,1,0,0,0,0,0,0,0,0,0,1
"Brookline                     ",2020,4105(a)(1),"Bad Checks",0,1,1,0,0,0,0,0,1,0,0,0,3
"Brookline                     ",2023,9501,"Bench Warrant",2,1,2,2,0,0,0,0,0,0,0,0,7
"Brookline                     ",2022,9501,"Bench Warrant",2,0,4,0,3,5,0,4,4,6,0,2,30
"Brookline                     ",2021,9501,"Bench Warrant",4,2,0,6,0,0,2,2,0,0,0,0,16
"Brookline                     ",2020,9501,"Bench Warrant",2,0,2,0,5,0,2,0,2,2,2,0,17
"Brookline                     ",2023,3502,Burglary.,2,0,4,1,0,0,0,0,0,0,0,0,7
"Brookline                     ",2022,3502,Burglary.,1,1,8,3,6,0,3,2,2,1,2,3,32
"Brookline                     ",2021,3502,Burglary.,2,0,0,3,0,3,5,8,3,2,1,0,27
"Brookline                     ",2020,3502,Burglary.,3,0,4,0,1,1,3,0,0,2,0,1,15
"Brookline                     ",2022,3714,"Careless Driving",2,2,6,0,2,1,0,0,0,0,6,0,19
"Brookline                     ",2021,3714,"Careless Driving",0,0,2,0,2,0,2,3,2,0,0,0,11
"Brookline                     ",2020,3714,"Careless Driving",0,2,0,0,0,0,2,0,0,0,2,2,8
"Brookline                     ",2021,1511,"Carrying and Exhibiting Drivers License on Demand.",0,0,0,0,0,0,0,4,0,0,0,0,4
"Brookline                     ",2021,6106.1,"Carrying Loaded Weapons Other Than Firearms",0,0,0,0,0,0,0,0,2,0,0,0,2
"Brookline                     ",2023,9016,"Check on Elderly Person",0,0,1,0,0,0,0,0,0,0,0,0,1
"Brookline                     ",2020,7615(a)(3),"Computer Trespass - Alter/Erase Data",0,0,0,0,0,0,0,0,1,0,0,0,1
"Brookline                     ",2020,7615(a)(2),"Computer Trespass - Cause Malfunction",0,0,0,0,0,0,0,1,0,0,0,0,1
"Brookline                     ",2020,7615(a)(1),"Computer Trespass - Remove Data",0,0,0,0,0,0,1,0,0,0,0,0,1
"Brookline                     ",2020,5123,Contraband.,0,0,0,0,0,0,0,0,0,0,0,2,2
"Brookline                     ",2022,9500,"Conversion - Field Contact Report",0,0,0,0,1,0,0,0,0,0,0,0,1
"Brookline                     ",2020,6301,"Corruption of Minors.",0,1,0,0,0,0,0,0,0,0,0,0,1
"Brookline                     ",2023,901,"Criminal Attempt",4,0,0,0,0,0,0,0,0,0,0,0,4
"Brookline                     ",2022,901,"Criminal Attempt",0,0,0,0,3,0,0,0,0,0,1,2,6
"Brookline                     ",2021,901,"Criminal Attempt",0,0,0,0,0,2,0,2,0,0,0,1,5
"Brookline                     ",2020,901,"Criminal Attempt",2,0,0,0,0,0,0,0,0,0,0,0,2
"Brookline                     ",2023,903,"Criminal Conspiracy.",0,0,1,2,0,0,0,0,0,0,0,0,3
"Brookline                     ",2022,903,"Criminal Conspiracy.",0,0,1,0,2,0,0,0,0,0,0,0,3
"Brookline                     ",2021,903,"Criminal Conspiracy.",0,0,0,0,0,0,0,0,1,1,1,0,3
"Brookline                     ",2020,903,"Criminal Conspiracy.",2,0,0,0,0,0,0,0,0,0,0,0,2
"Brookline                     ",2022,2501,"Criminal Homicide.",0,0,1,0,0,0,0,0,0,0,0,0,1
"Brookline                     ",2021,2501,"Criminal Homicide.",0,0,0,0,0,1,0,0,0,0,0,0,1
"Brookline                     ",2021,3304(a)(4),"CRIMINAL MISCHIEF- Intentionally Damage Property (By Graffiti, Aerosol Spray Paint, Broad Tip Marker, or Similar)",1,0,1,0,0,2,1,0,0,0,0,0,5
"Brookline                     ",2020,3304(a)(4),"CRIMINAL MISCHIEF- Intentionally Damage Property (By Graffiti, Aerosol Spray Paint, Broad Tip Marker, or Similar)",0,0,0,0,0,0,0,0,0,0,3,0,3
"Brookline                     ",2022,3304(a)(6),"CRIMINAL MISCHIEF- Intentionally Damage Property (By Paintball Gun or Paintball Marker)",0,0,0,0,0,0,0,0,0,1,0,0,1
"Brookline                     ",2023,3304(a)(1),"CRIMINAL MISCHIEF-Prop Damage By Fire, Explosives, or Other Dangerous Means",1,0,0,0,0,0,0,0,0,0,0,0,1
"Brookline                     ",2020,3304(a)(1),"CRIMINAL MISCHIEF-Prop Damage By Fire, Explosives, or Other Dangerous Means",0,0,0,0,0,0,2,0,0,0,0,0,2
"Brookline                     ",2023,3304(a)(5),"CRIMINAL MISCHIEF - Intentionally Damages Real Or Personal Property Of Another",2,0,1,0,0,0,0,0,0,0,0,0,3
"Brookline                     ",2022,3304(a)(5),"CRIMINAL MISCHIEF - Intentionally Damages Real Or Personal Property Of Another",1,1,2,0,1,1,3,1,2,2,0,0,14
"Brookline                     ",2021,3304(a)(5),"CRIMINAL MISCHIEF - Intentionally Damages Real Or Personal Property Of Another",2,0,0,2,2,2,0,5,2,0,0,0,15
"Brookline                     ",2020,3304(a)(5),"CRIMINAL MISCHIEF - Intentionally Damages Real Or Personal Property Of Another",0,2,1,1,3,2,0,2,2,2,1,0,16
"Brookline                     ",2023,3304,"Criminal Mischief.",4,4,6,5,0,0,0,0,0,0,0,0,19
"Brookline                     ",2022,3304,"Criminal Mischief.",4,3,12,3,7,0,1,8,3,2,0,1,44
"Brookline                     ",2021,3304,"Criminal Mischief.",2,3,3,1,3,4,4,12,1,2,0,2,37
"Brookline                     ",2020,3304,"Criminal Mischief.",2,4,2,0,2,7,3,5,1,6,5,4,41
"Brookline                     ",2020,902,"Criminal Solicitation.",2,0,0,0,0,0,0,0,0,0,0,0,2
"Brookline                     ",2023,3503,"Criminal Trespass",1,0,4,0,0,0,0,0,0,0,0,0,5
"Brookline                     ",2022,3503,"Criminal Trespass",0,0,0,0,3,1,0,1,0,0,1,0,6
"Brookline                     ",2022,3503(a),"Criminal Trespass",0,0,0,0,0,1,1,0,0,0,0,0,2
"Brookline                     ",2021,3503,"Criminal Trespass",0,0,1,0,1,1,0,5,3,1,1,0,13
"Brookline                     ",2021,3503(a),"Criminal Trespass",0,0,0,0,0,0,1,1,0,0,0,0,2
"Brookline                     ",2020,3503,"Criminal Trespass",0,0,2,2,0,0,2,0,0,0,2,2,10
"Brookline                     ",2020,3503(a),"Criminal Trespass",0,0,0,0,0,0,0,1,0,0,0,0,1
"Brookline                     ",2023,3503(b.1),"Criminal Trespass - Simple Trespasser",0,1,0,0,0,0,0,0,0,0,0,0,1
"Brookline                     ",2022,3503(b.1),"Criminal Trespass - Simple Trespasser",0,0,0,0,2,0,0,0,1,0,2,0,5
"Brookline                     ",2021,3503(b.1),"Criminal Trespass - Simple Trespasser",0,0,0,0,0,0,0,1,0,0,0,0,1
"Brookline                     ",2020,3503(b.1),"Criminal Trespass - Simple Trespasser",0,0,0,1,0,0,0,1,0,0,0,0,2
"Brookline                     ",2022,7512,"Criminal Use of Communication",1,0,1,1,0,0,0,0,0,0,0,0,3
"Brookline                     ",2022,5533(a),"Cruelty to animals - Intentionally, knowingly or recklessly illtreats, overloads, beats, abandons or abuses an animal ",0,0,0,1,1,0,0,2,0,0,0,0,4
"Brookline                     ",2021,5511,"Cruelty to Animals.",0,0,0,0,0,0,0,0,0,0,0,1,1
"Brookline                     ",2020,5511,"Cruelty to Animals.",0,0,0,0,0,0,2,0,0,0,0,0,2
"Brookline                     ",2020,2709(a.1)(1)(i),"Cyber Harassment Of A Child Through An Electronic Social Media Service: Disparaging Statement/Opinion",0,1,0,0,0,0,0,0,0,0,0,0,1
"Brookline                     ",2023,9496,"Dead on Arrival (DOA)",1,2,3,0,0,0,0,0,0,0,0,0,6
"Brookline                     ",2022,9496,"Dead on Arrival (DOA)",1,1,0,2,5,0,2,2,2,2,0,4,21
"Brookline                     ",2021,9496,"Dead on Arrival (DOA)",2,1,1,0,2,3,2,2,0,1,2,2,18
"Brookline                     ",2020,9496,"Dead on Arrival (DOA)",1,0,0,1,2,1,3,2,0,0,1,0,11
"Brookline                     ",2021,4107,"Deceptive Business Practices.",0,1,0,0,0,0,0,0,1,0,0,0,2
"Brookline                     ",2022,3503.B1I,"DEF. TRESPASS ACTUAL COMMUNICATION",0,0,0,1,0,0,0,0,0,0,0,0,1
"Brookline                     ",2021,3503.B1I,"DEF. TRESPASS ACTUAL COMMUNICATION",0,0,0,0,0,0,0,0,4,0,2,0,6
"Brookline                     ",2020,3503.B1I,"DEF. TRESPASS ACTUAL COMMUNICATION",0,0,0,1,0,0,0,0,0,0,0,0,1
"Brookline                     ",2023,3503(b)(1)(iii),"Defiant Trespass - Fencing or Other Enclosure",0,0,0,2,0,0,0,0,0,0,0,0,2
"Brookline                     ",2022,3503(b)(1)(ii),"Defiant Trespass Notice Posted by Sign(s)",0,0,0,0,0,0,0,0,0,0,2,0,2
"Brookline                     ",2022,"473.02 (b)","Deposit or Dump Trash",0,0,0,0,0,0,0,0,0,0,1,0,1
"Brookline                     ",2021,2707.1,"Discharge of a Firearm into Occupied Structure",0,0,0,1,0,0,0,0,0,0,0,0,1
"Brookline                     ",2020,2707.1,"Discharge of a Firearm into Occupied Structure",2,0,0,0,0,0,0,0,0,1,0,0,3
"Brookline                     ",2022,607.03,"Discharging Firearm or Airgun",1,0,0,0,0,0,0,0,0,1,0,1,3
"Brookline                     ",2020,607.03,"Discharging Firearm or Airgun",2,0,0,0,0,0,0,0,0,0,0,0,2
"Brookline                     ",2022,5503(a)(1),"DISORDERLY CONDUCT - ENGAGE IN FIGHTING",0,0,0,0,0,0,0,0,3,0,2,0,5
"Brookline                     ",2022,5503(a)(4),"DISORDERLY CONDUCT - HAZARDOUS/PHYS. OFF",0,0,0,0,0,0,0,0,0,0,0,2,2
"Brookline                     ",2021,5503(a)(4),"DISORDERLY CONDUCT - HAZARDOUS/PHYS. OFF",0,0,0,0,1,0,0,0,0,0,0,0,1
"Brookline                     ",2020,5503(a)(4),"DISORDERLY CONDUCT - HAZARDOUS/PHYS. OFF",0,0,0,0,0,0,0,2,0,0,0,0,2
"Brookline                     ",2022,5503(a)(3),"DISORDERLY CONDUCT - OBSCENE LANG/GEST",0,0,0,0,0,0,0,0,0,0,2,0,2
"Brookline                     ",2021,5503(a)(3),"DISORDERLY CONDUCT - OBSCENE LANG/GEST",0,0,0,0,0,0,0,0,0,0,0,2,2
"Brookline                     ",2022,5503(a)(2),"DISORDERLY CONDUCT - UNREASONABLE NOISE",0,0,0,0,0,0,0,0,0,2,0,0,2
"Brookline                     ",2021,5503(a)(2),"DISORDERLY CONDUCT - UNREASONABLE NOISE",0,0,0,0,0,0,0,1,2,0,0,0,3
"Brookline                     ",2020,5503(a)(2),"DISORDERLY CONDUCT - UNREASONABLE NOISE",2,0,0,0,0,0,0,0,0,0,0,0,2
"Brookline                     ",2023,5503,"Disorderly Conduct.",4,0,0,0,0,0,0,0,0,0,0,0,4
"Brookline                     ",2022,5503,"Disorderly Conduct.",2,0,0,2,1,1,0,1,1,2,0,2,12
"Brookline                     ",2021,5503,"Disorderly Conduct.",2,0,0,1,1,3,1,6,2,2,2,0,20
"Brookline                     ",2020,5503,"Disorderly Conduct.",3,0,0,0,0,0,2,0,0,0,2,0,7
